title,artist,estimated_year,spotify_track_id,isrc,spotify_album_name,spotify_album_type,spotify_album_release_date,spotify_duration_ms,spotify_album_artist,spotify_track_number,spotify_disc_number
m y . l i f e (with 21 Savage & Morray),"J. Cole, 21 Savage, Morray",2021,1D3z6HTiQsNmZxjl7F7eoG,QMJMT2103634,The Off-Season,album,2021-05-14,218801,J. Cole,3,1
The Humpty Dance,Digital Underground,1990,0YEC3pNS0uIKvZb5u4lgsu,USTB10300377,Sex Packets,album,1990-03-26,391693,Digital Underground,1,1
The Next Episode,"Dr. Dre, Snoop Dogg",1999,4LwU4Vp6od3Sb08CsP99GC,USIR19915078,2001,album,1999-11-16,161506,Dr. Dre,11,1
Sprinter,"Dave, Central Cee",2023,2FDTHlrBguDzQkp7PVj16Q,GBUM72305159,Sprinter,single,2023-06-01,229133,"Dave, Central Cee",1,1
Can I Kick It?,A Tribe Called Quest,1990,1gSDTZHemEViEBiXysrlo0,USJI10300400,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),album,1990,251790,A Tribe Called Quest,8,1
Weck mich auf,Samy Deluxe,2001,47VRtROAdociHgtuVZNoBL,DEA340100197,Samy Deluxe,album,2001-01-01,343226,Samy Deluxe,16,1
Airwaves,Pashanim,2020,5CqkgDH8QZjSqqI3HmYxDD,DECE72000342,Airwaves,single,2020-05-14,178932,Pashanim,1,1
Promiscuous,"Nelly Furtado, Timbaland",2006,2gam98EZKrF9XuOkU13ApN,USUM70603473,Loose,album,2006-01-01,242293,Nelly Furtado,4,1
INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",2021,27NovPIUIRrOZoCHxABJwK,USSM12104539,INDUSTRY BABY (feat. Jack Harlow),single,2021-07-23,212000,"Lil Nas X, Jack Harlow",1,1
Rockit,Herbie Hancock,1983,2nWHzbBWBOePUvAImQv2So,USSM19804808,Future Shock,album,1983,328115,Herbie Hancock,1,1
Cherry Lady,Capital Bra,2019,4j5WelE5mkf9A2jmts729h,DECE71900171,Cherry Lady,single,2019-03-22,135596,Capital Bra,1,1
Break Ya Neck,Busta Rhymes,2001,7gKgd0P3dAAePiSQQBqrlf,USJAY0100418,Genesis,album,2001-11-07,231240,Busta Rhymes,10,1
Black Beatles,"Rae Sremmurd, Gucci Mane",2016,6fujklziTHa8uoM5OQSfIo,USUM71603293,SremmLife 2 (Deluxe),album,2016-08-12,291893,Rae Sremmurd,5,1
Regulate,"Warren G, Nate Dogg",1994,7nYvUtkQMx1v80S2FH2s9J,USPR39401366,Regulate… G Funk Era,compilation,1994-06-07,248866,Warren G,1,1
Not Like Us,Kendrick Lamar,2024,6AI3ezQ4o3HUoP6Dhudph3,USUG12400910,Not Like Us,single,2024-05-04,274192,Kendrick Lamar,1,1
Für immer jung,"Bushido, Karel Gott",2008,3tv1DRqL9KRuIUawu6eYG0,DEFZ70800154,Heavy Metal Payback,album,2008-10-10,270426,Bushido,15,1
Changes,"2Pac, Talent",1998,1ofhfV90EnYhEr7Un2fWiv,USIR10110269,Greatest Hits,compilation,1998-01-01,268826,2Pac,5,2
I Need Love,LL COOL J,1987,519xI1wfOAJvHeV9kFdXaV,USDJ28700009,Bigger And Deffer,album,1987-07-22,322733,LL COOL J,9,1
Feel so Good,Mase,1997,7hfRrdFJgFKK3cJ4rmkecE,USBB40580127,Harlem World,album,1997,203626,Mase,12,1
Let Me Blow Ya Mind,"Eve, Gwen Stefani",2001,3RmKpob8xzv1pzHEQrMJah,USIR10110155,Scorpion,album,2001-03-06,230133,Eve,4,1
California Love - Original Version,"2Pac, Roger, Dr. Dre",1998,3ia3dJETSOllPsv3LJkE35,USUG10702628,Greatest Hits,compilation,1998-01-01,284906,2Pac,6,2
Prison Break Anthem (Ich glaub an Dich) - Single Version,"AZAD, Adel Tawil",2005,1mC06CRaWGhsWhdX99GJqL,DEUM70705937,Prison Break Anthem (Ich glaub an Dich),single,2005,242813,"AZAD, Adel Tawil",1,1
Day 'N' Nite (Nightmare),Kid Cudi,2009,60PAzFNW3vAiAiVK6DRJfB,USUM70957500,Man On The Moon: The End Of Day (Int'l Version),album,2009-01-01,221240,Kid Cudi,7,1
Buffalo Gals,"Malcolm McLaren, The World's Famous Supreme Team",2013,0bcYkckGP19S4K4dE7Y9TH,GBAAA8200025,Virgin Records: 40 Years Of Disruptions,compilation,2013-01-01,221440,Various Artists,6,1
"Gravel Pit (feat. RZA, Method Man, Ghostface Killah, Raekwon & U-God)","Wu-Tang Clan, RZA, Method Man, Ghostface Killah, Raekwon, U-God",2001,5ATV1iQtlQThdBBbb7srw8,USLR50000704,Gravel Pit,single,2001,257893,Wu-Tang Clan,2,1
White Lines (Don't Do It),"Grandmaster Flash, Grandmaster Melle Mel",2006,2W1ClVyalH5ys0HIN3FGvU,GBAJE0609103,"Grandmaster Flash, Grandmaster Melle-Mel & The Furious Five: The Greatest Hits",compilation,2006-05-01,269666,"Grandmaster Flash, Grandmaster Melle Mel, The Furious Five",1,1
What's Luv? (feat. Ja-Rule & Ashanti),"Fat Joe, Ja Rule, Ashanti",2001,2mKouqwAIdQnMP43zxR89r,USAT20110293,Jealous Ones Still Envy (J.O.S.E),album,2001-12-04,267093,Fat Joe,9,1
Country Grammar (Hot Shit),Nelly,2000,3wMUvT6eIw2L5cZFG1yH9j,USUR10080452,Country Grammar,album,2000-06-27,287000,Nelly,4,1
Monsta,Culcha Candela,2009,3RM5RpRDDdST1njqOMG141,DEUM70903295,Schöne Neue Welt,album,2009-08-28,196120,Culcha Candela,3,1
"Walk This Way (feat. Aerosmith) - 7"" Single Version","Run–D.M.C., Aerosmith",1986,2SelIoNf0P0QrHMQnSEX8q,USAR19901588,Walk This Way,single,1986-07-04,218133,Run–D.M.C.,2,1
Hip Hop Hooray,Naughty By Nature,1993,1SyQ6t9RdRBK0QUCS6a797,USTB10250031,19NaughtyIII,album,1993-02-23,267266,Naughty By Nature,2,1
Old Town Road (feat. Billy Ray Cyrus) - Remix,"Lil Nas X, Billy Ray Cyrus",2019,2YpeDb67231RjR0MgVLzsG,USSM11902498,7,album,2019-06-21,157066,Lil Nas X,1,1
First Class,Jack Harlow,2022,0wHFktze2PHC5jDt3B17DC,USAT22203024,Come Home The Kids Miss You,album,2022-05-06,173947,Jack Harlow,4,1
My Humps,Black Eyed Peas,2005,20jYtEun4dUdYZ9foaOC48,USIR10500771,Monkey Business,album,2005-01-01,326960,Black Eyed Peas,5,1
Wolke 7 - Single Version,"Max Herre, Philipp Poisel",2012,2Jcx6qkJTt7mFRiIAXX3uc,DEUM71202328,Wolke 7,single,2012-01-01,240466,Max Herre,1,1
Now That We Found Love,"Heavy D & The Boyz, Aaron Hall",1991,1KONmY3enP3r3nIPQidWAy,USMC19135589,Peaceful Journey,album,1991-01-01,258200,Heavy D & The Boyz,1,1
No Diggity,"Blackstreet, Dr. Dre, Queen Pen",1996,6MdqqkQ8sSC0WB4i8PyRuQ,USIR19600978,Another Level,album,1996-09-09,304600,Blackstreet,3,1
IMMER (MIT MAKKO),"Ski Aggu, makko",2024,4P2Sdu2zPhm2XN2W9Z8e1X,DE1FB2400133,IMMER (MIT MAKKO),single,2024-08-28,155722,"Ski Aggu, makko",1,1
Paid In Full,"Eric B. & Rakim, Marley Marl",1987,3fatX7w8Wt9nmwGlXZsRFh,USIR28700020,Paid In Full,album,1987-07-07,228266,Eric B. & Rakim,6,1
Talkin' All That Jazz,Stetsasonic,1988,6ZF3dNXVuA6E8rOL4FX2EY,USTB10100622,In Full Gear,album,1988-06-15,288053,Stetsasonic,13,1
P.I.M.P.,50 Cent,2003,3G0yz3DZn3lfraledmBCT0,USIR10300020,Get Rich Or Die Tryin',album,2003-02-06,249480,50 Cent,11,1
03' Bonnie & Clyde,"JAŸ-Z, Beyoncé",2002,5ljCWsDlSyJ41kwqym2ORw,USDJ20201108,The Blueprint 2: The Gift & The Curse,album,2002-11-12,205560,JAŸ-Z,4,1
A-N-N-A,"Freundeskreis, Max Herre, Don Philippe, DJ Friction",1997,6EWtkdeKmVtRjmydTfIR0S,DEE869702098,Quadratur des Kreises,album,1997-02-21,366133,"Freundeskreis, Max Herre, Don Philippe",6,1
Chabos wissen wer der Babo ist,Haftbefehl,2018,6kjBafSuYC8gClzfYu7T1t,DEUM71800521,Chabos wissen wer der Babo ist,single,2018-02-23,139908,Haftbefehl,1,1
Trap Queen,Fetty Wap,2015,5iNRPN7oYQvdB9AmeSW6d3,QM7XC1400004,Fetty Wap (Deluxe),album,2015-09-25,222093,Fetty Wap,1,1
Jam On It,Newcleus,1984,1lB2kyB5h9ceZ388GBfC9L,USCCK0710020,Jam On Revenge,album,1984,383600,Newcleus,6,1
Beautiful Girl,Luciano,2022,5xX2LYdXyx0Boa61rZOjq5,DECE72201083,Majestic,album,2022-09-29,178453,Luciano,3,1
Kein Wort,"Juju, Loredana, Miksu / Macloud",2020,1hoLUVBx0ixX3kn0EX0P5n,DEVX52000001,Kein Wort,single,2020-01-16,162093,"Juju, Loredana",1,1
Easy,CRO,2012,3FwxpJdlexIR6MeTT56HAm,DEW921100135,Raop,album,2012-07-06,173426,CRO,3,1
King Kunta,Kendrick Lamar,2015,0N3W5peJUQtI4eyR6GJT5O,USUM71502494,To Pimp A Butterfly,album,2015-03-16,234693,Kendrick Lamar,3,1
I Got 5 On It,Luniz,2010,7vfvZp6KZJpxiaW6rI9ieM,USQY51024377,Yukmouth Presents: 420,compilation,2010-04-20,253533,Various Artists,3,1
My Band,D12,2004,4XHQyvbrBsQaaBUW1VvmsL,USIR10400103,D-12 World,album,2004-01-01,298773,D12,6,1
I'm On One,"DJ Khaled, Drake, Rick Ross, Lil Wayne",2011,608a1wIsSd5KzMEqm1O7w3,USCM51100126,We The Best Forever,album,2011-01-01,296146,DJ Khaled,1,1
Smack That,"Akon, Eminem",2006,2kQuhkFX7uSVepCD3h29g5,USUM70609036,Konvicted,album,2006-01-01,212360,Akon,3,1
God's Plan,Drake,2018,6DCZcSspjsKoFjzjrWoCdn,USCM51800004,Scorpion,album,2018-06-29,198973,Drake,5,1
Ring Ring Ring (Ha Ha Hey),De La Soul,1991,1zRW3vr3uw0tdG7iLWUZpn,QMMEH2200094,De La Soul is Dead,album,1991-05-14,305693,De La Soul,21,1
Leider geil (Leider geil),Deichkind,2012,3gmxpKRiDdCe6ub96LvKx5,DEUM71104228,Befehl von ganz unten,album,2012-01-01,191266,Deichkind,4,1
Give It To Me,"Timbaland, Justin Timberlake, Nelly Furtado",2007,0wbDgMuAoy7O7pL3a69uZx,USUM70700995,Shock Value,album,2007-04-02,234026,Timbaland,2,1
Express Yourself - Remix,N.W.A.,1996,6NLLIPKjqFRnbCorRNTEHe,USPO19600015,Greatest Hits,compilation,1996-07-02,261399,N.W.A.,16,1
Put Your Hands Where My Eyes Could See (feat. Jamal),"Busta Rhymes, Jamal",1997,1NHwvBmrUje4L1dxfWnXCH,USEE19792108,When Disaster Strikes...,album,1997,194293,Busta Rhymes,8,1
Liebes Lied,Beginner,1998,6YzYyeMV5MY7wHOGskZdzf,DEA859800190,Bambule,album,1998-11-09,254080,Beginner,4,1
Trick Me,Kelis,2003,6ERaJuSVPZmYvesOOQyRJO,USAR10301288,Tasty,album,2003-01-01,206106,Kelis,2,1
Turn Down for What,"DJ Snake, Lil Jon",2013,67awxiNHNyjMXhVgsHuIrs,USSM11308174,Turn Down for What,single,2013-12-18,213733,"DJ Snake, Lil Jon",1,1
No Sleep Till Brooklyn,Beastie Boys,1986,5qxChyzKLEyoPJ5qGrdurN,USDJ28600008,Licensed To Ill,album,1986-11-15,246933,Beastie Boys,8,1
Ohne Dich,"KASIMIR1441, badmómzjay, WILDBWOYS",2021,1BHgWnOYgtAHhMZU73co1D,DECE72006792,EYA,album,2021-07-22,125720,KASIMIR1441,10,1
Ms. Jackson,Outkast,2000,0I3q5fE6wg7LIfHGngUTnV,USLF20000357,Stankonia,album,2000-10-31,270506,Outkast,5,1
Ohne mein Team,"Bonez MC, RAF Camora, Maxwell",2016,05Mp2UJulSttxQ4E6hQPH3,DETX91500281,Palmen aus Plastik,album,2016-09-09,188503,"Bonez MC, RAF Camora",5,1
Tamam Tamam,Summer Cem,2018,2eRq2jwsZtb0uGH4qUsvT1,DEA621800476,Endstufe (Deluxe Edition),album,2018-07-27,147120,Summer Cem,10,1
Sommergewitter,Pashanim,2021,2H7jZg2HliuQhZjfBblLrZ,DECE72103812,Sommergewitter,single,2021-06-24,138533,Pashanim,1,1
See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth",2015,2JzZzZUQj3Qff7wapcbKjc,USAT21703595,See You Again (feat. Charlie Puth),single,2015,229525,"Wiz Khalifa, Charlie Puth",1,1
Black and Yellow,Wiz Khalifa,2011,5A6OHHy73AR5tLxgTc98zz,USAT21001800,Rolling Papers,album,2011-03-29,217666,Wiz Khalifa,3,1
"Nuthin' But A ""G"" Thang","Dr. Dre, Snoop Dogg",1992,5Tbpp3OLLClPJF8t1DmrFD,USIR19200849,The Chronic,album,1992-12-15,237573,Dr. Dre,5,1
Baby Got Back,Sir Mix-A-Lot,1992,1SAkL1mYNJlaqnBQxVZrRl,USSM19100221,Mack Daddy,album,1992-01-01,262826,Sir Mix-A-Lot,3,1
Who Am I (What’s My Name)?,Snoop Dogg,1993,0eO8MW9YSTK3CjdaTYKlhF,USKO10403597,Doggystyle,album,1993-11-23,246200,Snoop Dogg,8,1
Nachts wach,"Miksu / Macloud, makko",2022,3kgt8Ys78I6GBZlQrWqZiA,DEQ022291049,Nachts wach,single,2022-07-08,178973,"Miksu / Macloud, makko",1,1
Erfolg ist kein Glück,Kontra K,2015,4xuVfUXkHe1YZZZWNICGcV,DEQ321400391,Aus dem Schatten ins Licht,album,2015-02-06,210813,Kontra K,2,1
Reimemonster (feat. Ferris MC),"Afrob, Ferris MC",1999,0pgx8fWphTTM9Kv5KjWpXy,DEE869900215,Rolle mit Hip Hop,album,1999-03-29,216693,Afrob,2,1
Ready or Not,"Fugees, Ms. Lauryn Hill, Wyclef Jean, Pras",1996,3vZO25GdYuqFrR1kzZADnp,USSM19600051,The Score (Expanded Edition),album,1996-02-13,226933,"Fugees, Ms. Lauryn Hill, Wyclef Jean",3,1
Bamba (feat. Aitch & BIA),"Luciano, Aitch, BIA",2022,7sJNeWTXkZCEC7OnFMpGWL,DECE72202389,Majestic,album,2022-09-29,203560,Luciano,4,1
So wie du bist,"MoTrip, Lary",2015,12SH8NE1e17yItgsb2gitp,DEUM71501286,Mama,album,2015-06-19,268515,MoTrip,14,1
So'ne Musik,Deichkind,2015,4GqLvfkDkoFjuEoUXFUnZg,DETA81500007,Niveau Weshalb Warum,album,2015-01-30,192440,Deichkind,1,1
Perfect Gentleman (feat. Hope),"Wyclef Jean, Hope",2000,3kJrESsM3ISObFTfBQfJ8H,USSM10010287,The Ecleftic -2 Sides II A Book,album,2000-05-01,249840,Wyclef Jean,11,1
Bring The Noise,Public Enemy,1988,1i3xxWMwdPKDqrTEA9VgRc,USDJ28800014,It Takes A Nation Of Millions To Hold Us Back,album,1988-06-28,226040,Public Enemy,2,1
King of Rock,Run–D.M.C.,1985,7112WRQXlBGe4Os43yw8gV,USAR18500024,King Of Rock (Expanded Edition),album,1985-01-21,314146,Run–D.M.C.,2,1
Emotions 2.0,"Ufo361, CÉLINE",2020,4O4YjcteBewBS603SK1enn,DEQ022007770,Emotions 2.0,single,2020-06-12,146027,"Ufo361, CÉLINE",1,1
Boom! Shake the Room,DJ Jazzy Jeff & The Fresh Prince,1993,5ZDL1Ap2Mwhk5xhmQ41Ei2,USJI19300024,Code Red,album,1993-10-12,226200,DJ Jazzy Jeff & The Fresh Prince,3,1
Hobby Hobby,MERO,2019,1Mp78QzFO1GrE5h1HvM0Rp,DEQ021807986,YA HERO YA MERO,album,2019-03-15,153560,MERO,5,1
(Hey You) The Rock Steady Crew,Rock Steady Crew,2022,7I9cYR8tnejdB1Z8G76S00,GBAAA8300086,Fetenhits - One Hit Wonder,compilation,2022-09-30,227293,Various Artists,50,1
Anaconda,Nicki Minaj,2014,5eqiMMbaeUZ32Q7sS00H35,USCM51400260,The Pinkprint (International Deluxe Explicit),album,2014-12-12,260239,Nicki Minaj,12,1
Kimnotyze,"DJ Tomekk, Lil' Kim, Trooper Da Don",2002,6Hn28vF3xTsg7ukG1pGIDF,FR59R1471821,"Beat of Life, Vol. 1",album,2002-09-02,209626,DJ Tomekk,4,1
The Real Slim Shady,Eminem,2000,3yfqSUWxFvZELEM4PmlwIR,USIR10000448,The Marshall Mathers LP,album,2000-05-23,284200,Eminem,8,1
If I Ruled the World (Imagine That) (feat. Lauryn Hill),"Nas, Ms. Lauryn Hill",1996,5PQmSHzWnlgG4EBuIqjac2,USSM19601375,It Was Written,album,1996-07-02,282373,Nas,14,1
Whoomp! There It Is - Radio Edit,Tag Team,1993,3oWXoSkjdbTlQlteizN7Hb,US25X1900111,Whoomp! There It Is (Radio Edit),single,1993-05-07,225266,Tag Team,1,1
Fancy,"Iggy Azalea, Charli xcx",2014,3W3KtDwAIg3mAruSpnfG3Q,GBUM71400597,The New Classic (Deluxe Version),album,2014-01-01,199938,Iggy Azalea,5,1
Troy,Die Fantastischen Vier,2004,6QRng4ZFJxeRnjcnquKlx2,DEE860400443,Viel - Jubiläums-Edition,album,2004,269840,Die Fantastischen Vier,13,1
Intergalactic - Remastered 2009,Beastie Boys,1998,5fpizYGbi5IQoEraj6FP0R,USCA20903764,Hello Nasty (Deluxe Edition/Remastered),album,1998-07-14,231493,Beastie Boys,7,1
Apache (Jump on It),The Sugarhill Gang,2005,2Xgs2rDctV0KnEz5jauqa1,GBAJE8100023,The Best of Grandmaster Flash & Sugar Hill,compilation,2005-01-31,269026,Various Artists,12,1
Lucid Dreams,Juice WRLD,2018,285pBltuF7vW8TeWk8hdRR,USUG11800685,Goodbye & Good Riddance,album,2018-12-10,239835,Juice WRLD,3,1
Whatta Man,"Salt-N-Pepa, En Vogue",1993,7sJN693sYKEIEMu7fc5VnJ,USIR20300399,Very Necessary,album,1993-10-12,308360,Salt-N-Pepa,4,1
Empire State Of Mind,"JAŸ-Z, Alicia Keys",2009,2igwFfvr1OAGX9SKDCPBwO,USJZ10900031,The Blueprint 3,album,2009-09-08,276920,JAŸ-Z,5,1
Rapper's Delight,The Sugarhill Gang,2010,2XbwFs07dfm2MGQuYmRMZT,GBUM71021600,The Sugarhill Gang - 30th Anniversary Edition (Expanded Version),album,2010-01-01,235840,The Sugarhill Gang,6,1
Truth Hurts,Lizzo,2019,3HWzoMvoF3TQfYg4UPszDq,USAT21703896,Cuz I Love You (Super Deluxe),album,2019-04-19,173325,Lizzo,13,1
The Breaks,Kurtis Blow,1994,19tYXOfQFZ7gdGA3LAH76I,USPR38000025,The Best Of Kurtis Blow,compilation,1994-01-01,469266,Kurtis Blow,1,1
Planet Rock,"Afrika Bambaataa, The Soulsonic Force",1982,4FupIlegZgvXUuK79qcoKW,USRH10802800,Planet Rock,single,1982-05-01,319960,"Afrika Bambaataa, The Soulsonic Force",1,1
AKON,Jazeek,2025,6YFNhYf7A33biVmMG1JSQf,DECE72500346,MOST VALUABLE PLAYA,album,2025-03-28,138354,Jazeek,7,1
All 4 One,"Kool Savas, AZAD",2008,5stqdnEmsr98AV26GweHJ8,DEA810500572,The Best Of,compilation,2008-08-01,213813,Kool Savas,14,1
Waterfalls,TLC,1994,6qspW4YKycviDFjHBOaqUY,USLF29400133,Crazysexycool,album,1994-11-15,279506,TLC,8,1
Thrift Shop (feat. Wanz),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Wanz",2012,6CjtS2JZH9RkDz5UVInsa9,GMM881200003,The Heist,album,2012-10-09,235613,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis",3,1
Affalterbach,"Shindy, Shirin David",2019,2e3bkN2QCScPUnUQiA9ZA4,DEXH31800007,Drama,album,2019-07-12,174159,Shindy,7,1
bauch beine po,Shirin David,2025,13QjwdjKiFrKzYznJu6iiP,DECE72401327,Schlau aber blond,album,2025-02-13,133932,Shirin David,3,1
Me Myself and I,De La Soul,1989,792UwI6utk5DMQUT1KXa5E,QMMEH2200066,3 Feet High and Rising,album,1989-03-03,229333,De La Soul,20,1
Anxiety,Doechii,2025,1musbempyJAw5gfSKZHXP9,USUG12500650,Anxiety,single,2025-03-05,249302,Doechii,1,1
Funky Cold Medina,Tone-Loc,1989,5YIF6HSOtHN9HdcE5IPzMe,USA370507637,Loc-ed After Dark,album,1989-01-01,248160,Tone-Loc,6,1
Jump,Kris Kross,1992,27AHAtAirQapVldIm4c9ZX,USSM19200533,Totally Krossed Out,album,1992-03-17,195106,Kris Kross,2,1
Kids (2 Finger an den Kopf),Marteria,2014,3pJlJBxitGP7Btt5veLnDd,DEQ321300396,Zum Glück in die Zukunft II (Deluxe Version),album,2014-01-31,229543,Marteria,2,1
Jein,Fettes Brot,1996,22f8RBGm0xklH4wSh36J3w,DEAH91600042,"Außen Top Hits, innen Geschmack (Gebäck in the Days 1992 - 2002)",album,1996-04-08,354133,Fettes Brot,2,1
Tha Crossroads,Bone Thugs-N-Harmony,1995,5KSJ9k1FYjFLnIRlJT2wF8,US23S9528108,E. 1999 Eternal,album,1995-07-25,223546,Bone Thugs-N-Harmony,8,1
It Takes Two,Rob Base & DJ EZ Rock,1988,0gFB5H3pHN13ERt2FyMuWi,USAR19800570,It Takes Two,album,1988-05-05,300373,Rob Base & DJ EZ Rock,1,1
"The Message - 7"" Version","Grandmaster Flash, The Furious Five",2006,1vePC77pxGSUXLErDHuGtH,GBAJE0609113,"Grandmaster Flash, Grandmaster Melle-Mel & The Furious Five: The Greatest Hits",compilation,2006-05-01,194240,"Grandmaster Flash, Grandmaster Melle Mel, The Furious Five",11,1
Doo Wop (That Thing),Ms. Lauryn Hill,1998,0uEp9E98JB5awlA084uaIg,USSM19802337,The Miseducation of Lauryn Hill,album,1998-08-25,320266,Ms. Lauryn Hill,5,1
"Höha, schnella, weita - Länga","Rödelheim Hartreim Projekt, Moses Pelham",1996,0s48f8orPzBYiAUNJlvaof,DEP951400007,"Höha, schnella, weita",single,1996-02-05,303533,"Rödelheim Hartreim Projekt, Moses Pelham",2,1
Traum,CRO,2014,6D579iDSk3u8fCokhBl8dQ,DEW921300390,Melodie (Deluxe-Premium Edition),album,2014-06-06,196440,CRO,4,1
Ahnma,"Beginner, Gzuz, Gentleman",2016,1sr9lbDDGIxmFK7wUdA1Z8,DEUM71601522,Advanced Chemistry,album,2016-08-26,253680,Beginner,1,1
BALOTELLI,THIZZY52,2026,0KBV8ASFRhAioNS7SvEtqa,DECE72602503,BALOTELLI,single,2026-06-11,138440,THIZZY52,1,1
Hin und Her,AK AUSSERKONTROLLE,2026,5PcZTsUAo5ZH9JcTmBNy5t,DECE72602492,Hin und Her,single,2026-06-11,158206,AK AUSSERKONTROLLE,1,1
Hauptstadt,"Lopov361, Nizi19, Yuyu19",2026,5mXeo66Zeg82P0JLfn1eyF,DECE72602454,Hauptstadt,single,2026-06-11,123346,"Lopov361, Nizi19, Yuyu19",1,1
KOMM VORBEI,OMAR,2026,3mtH7pOBldWyOCRQxgC55x,DECE72602476,KOMM VORBEI,single,2026-06-11,128176,OMAR,1,1
Früher war nicht besser,"Afrob, Ferris MC, Curse, GINI",2026,1bUGIzffuEkP4kK1BMgoes,DEUM72601949,Früher war nicht besser,single,2026-06-12,224911,"Afrob, Ferris MC, Curse, GINI",1,1
Alles neu,Peter Fox,2008,5hqxBvQJ3XJDSbxT9vyyqA,DEA620800706,Stadtaffe,album,2008-09-26,260093,Peter Fox,1,1
Oh Jonny,Jan Delay,2009,1IivtUqnUfW9jH3pM08D8U,DEUM70903106,Wir Kinder vom Bahnhof Soul (Re-Release),album,2009,219013,Jan Delay,2,1
Lila Wolken,"Marteria, Yasha, Miss Platnum",2012,0c6EzAElZrC62yj80FLmpP,DEQ321200214,Lila Wolken,single,2012-09-14,228053,"Marteria, Yasha, Miss Platnum",1,1
Schlechtes Vorbild,Sido,2006,5bNDEwqT51nXFojsaK3Ilh,DEZ470600466,Ich (Premium Edition),album,2006-12-01,204213,Sido,5,1
Schwarz zu blau,Peter Fox,2008,1Fjz0ME9pzk553wH86m3ZZ,DEA620800623,Stadtaffe,album,2008-09-26,215800,Peter Fox,2,1
Mit freundlichen Grüßen,Die Fantastischen Vier,1999,4BwQLePZSn9X2HoTwNpoLg,DEE869900478,4:99 - Jubiläums-Edition,album,1999,215933,Die Fantastischen Vier,3,1
Bilder im Kopf,Sido,2012,3AzVdNe7tCYbjjRzQyVLbN,DEUM71203903,#Beste,compilation,2012-01-01,238560,Sido,38,1
Die Eine 2005,Die Firma,2005,3jd4ya9vCwExxTVOjPcqsf,DEZ040500211,Krieg Und Frieden,album,2005-04-04,206560,Die Firma,13,1
Dickes B (feat. Black Kappa),"Seeed, Black Kappa",2000,4eRmCZWJoEtLl0wy7EJPwd,DEA620101390,New Dubby Conquerors,album,2000-11-27,284906,Seeed,5,1
OMG!,Marteria,2014,55Bld5Surw2eIw74xSvn2S,DEQ321300474,Zum Glück in die Zukunft II (Deluxe Version),album,2014-01-31,229640,Marteria,3,1
Hurra die Welt geht unter,"K.I.Z, Henning May",2015,3NIDOSThELMihLSOMZcL4k,DEUM71500721,Hurra die Welt geht unter,album,2015-07-10,284693,K.I.Z,13,1
Urlaub fürs Gehirn,K.I.Z,2011,3Uu1Gpflq95f8NqKVPB5sz,DEUM71101244,Urlaub fürs Gehirn,album,2011-01-01,241973,K.I.Z,2,1
Cruisen,Massive Töne,2002,6e5kuZssmkwWL3Yt4jwTRy,DEA610200332,MT3,album,2002,235266,Massive Töne,2,1
Klar,Jan Delay,2006,01y4v0GVDAFwj9hjxTMshg,DEUM70602183,Mercedes Dance,album,2006-01-01,295440,Jan Delay,2,1
Ein Affe und ein Pferd,K.I.Z,2013,3qM75mSV84LHHJqlITqZsk,DENF61300044,Ganz Oben (Mixtape),album,2013-01-01,225693,K.I.Z,2,1
Endboss,Marteria,2010,7pRY7ku84Y3x3nPoB2gxy0,DEQ321000082,Zum Glück in die Zukunft,album,2010-08-20,224080,Marteria,1,1
Nullkommaneun,SSIO,2016,3cLXgIlvugVKpWBmO5v9oy,DEQ121534919,"0,9 (Deluxe Version)",album,2016-01-29,232434,SSIO,1,1
Alles wird gut,Bushido,2010,4SF1K7VfTBnVSEyBCrrUWK,DEFZ71000003,Zeiten ändern dich,album,2010-02-22,218106,Bushido,7,1
Kompass ohne Norden,Prinz Pi,2013,4wEDActEN5ZyJi0DK8bCtf,DEQ121218023,Kompass ohne Norden (Premium Edition),album,2013-04-29,252786,Prinz Pi,3,1
Alles verloren,Bushido,2007,3jVFJysIJYrv3K2OFvAZFS,DEFZ70700124,7,album,2007-08-31,266346,Bushido,7,1
Augen auf,Sido,2008,1ZQdvTmo5eSs7N2LRQQSwa,DEZ470800821,Ich & meine Maske (Premium Version),album,2008-05-30,230906,Sido,8,1
Still D.R.E.,"Dr. Dre, Snoop Dogg",1999,503OTo2dSqe7qk76rgsbep,USIR19905031,2001,album,1999-11-16,270586,Dr. Dre,4,1
In Da Club,50 Cent,2003,7iL6o9tox1zgHpKUfh9vuC,USIR10300033,Get Rich Or Die Tryin',album,2003-02-06,193466,50 Cent,5,1
Without Me,Eminem,2002,7lQ8MOhq6IN2w8EYcFNSUk,USIR10211038,The Eminem Show,album,2002-05-26,290320,Eminem,10,1
"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",Teriyaki Boyz,2006,0upFohXrGxIIAjyaJmCkMU,USUG10600159,Tokyo Drift (Fast & Furious),single,2006-01-01,255946,Teriyaki Boyz,1,1
